"","votereg","presvote20post","gender4","educ"
"43739",2,6,1,1
"43740",1,3,2,3
"43741",1,2,2,1
"43742",1,1,2,1
"43743",1,1,2,2
"43744",3,2,2,1
"43745",1,6,1,4
"43746",1,NA,2,3
"43747",1,6,2,1
"43748",2,1,2,6
"43749",1,1,2,3
"43750",1,2,1,3
"43751",1,1,1,4
"43752",1,3,1,4
"43753",1,1,1,3
"43754",1,2,1,2
"43755",1,1,2,6
"43756",2,NA,1,2
"43757",1,2,2,1
"43758",1,1,2,3
"43759",1,2,1,2
"43760",1,1,1,3
"43761",1,2,1,3
"43762",1,2,1,2
"43763",2,6,2,4
"43764",1,1,1,5
"43765",1,1,2,5
"43766",1,2,2,1
"43767",2,2,2,1
"43768",2,NA,1,2
"43769",1,1,2,4
"43770",1,2,1,4
"43771",1,1,1,3
"43772",1,1,1,2
"43773",1,1,2,5
"43774",2,6,1,2
"43775",2,6,1,1
"43776",1,2,2,2
"43777",1,2,1,2
"43778",2,6,2,1
"43779",1,NA,1,3
"43780",1,1,1,6
"43781",1,2,2,4
"43782",1,2,1,4
"43783",1,2,1,2
"43784",1,2,2,2
"43785",2,5,2,1
"43786",1,1,2,4
"43787",1,1,2,6
"43788",1,2,1,3
"43789",1,2,1,3
"43790",2,1,1,3
"43791",1,2,1,2
"43792",1,2,2,3
"43793",2,6,1,1
"43794",2,6,1,2
"43795",1,1,2,4
"43796",1,1,1,2
"43797",1,1,3,5
"43798",2,1,2,2
"43799",1,2,2,2
"43800",1,1,2,2
"43801",1,2,2,5
"43802",1,2,2,2
"43803",1,2,1,6
"43804",1,2,2,5
"43805",1,2,2,3
"43806",1,6,1,3
"43807",1,1,1,6
"43808",1,2,1,3
"43809",1,1,2,3
"43810",1,2,1,2
"43811",2,6,2,2
"43812",1,3,2,3
"43813",1,2,1,4
"43814",1,1,2,2
"43815",1,6,2,1
"43816",1,1,2,2
"43817",1,1,2,5
"43818",1,1,2,5
"43819",2,NA,2,2
"43820",1,2,2,4
"43821",1,1,2,3
"43822",1,1,2,2
"43823",1,1,1,2
"43824",1,6,2,2
"43825",1,2,2,1
"43826",1,1,1,3
"43827",1,1,1,2
"43828",1,2,2,3
"43829",1,1,2,5
"43830",1,1,1,4
"43831",1,1,1,2
"43832",1,4,2,2
"43833",1,2,1,3
"43834",1,1,1,2
"43835",1,1,1,2
"43836",2,6,2,1
"43837",1,1,2,2
"43838",2,6,2,3
"43839",1,6,2,4
"43840",1,2,1,4
"43841",1,2,2,2
"43842",1,1,1,4
"43843",2,6,2,1
"43844",3,2,2,1
"43845",2,6,1,2
"43846",1,NA,1,3
"43847",1,1,2,5
"43848",1,1,1,2
"43849",1,1,2,3
"43850",1,1,2,1
"43851",3,6,2,2
"43852",1,5,1,2
"43853",1,1,2,4
"43854",1,6,1,2
"43855",1,1,1,3
"43856",3,6,2,3
"43857",1,1,1,1
"43858",3,2,1,5
"43859",2,6,2,2
"43860",2,6,2,2
"43861",1,2,2,3
"43862",2,6,2,2
"43863",1,1,3,2
"43864",1,NA,2,3
"43865",1,6,2,3
"43866",1,2,1,3
"43867",1,1,2,1
"43868",1,1,1,3
"43869",1,6,2,6
"43870",1,2,2,2
"43871",2,6,2,2
"43872",1,1,2,4
"43873",1,6,2,3
"43874",2,6,1,2
"43875",1,6,1,2
"43876",1,1,1,3
"43877",1,2,1,2
"43878",1,1,2,2
"43879",1,1,2,6
"43880",2,6,2,3
"43881",1,1,1,2
"43882",1,6,2,3
"43883",1,1,2,2
"43884",1,1,1,3
"43885",1,1,1,6
"43886",1,1,2,2
"43887",1,2,2,2
"43888",1,1,2,5
"43889",1,6,2,2
"43890",1,1,2,2
"43891",2,6,2,1
"43892",1,1,1,2
"43893",1,1,2,2
"43894",1,2,2,5
"43895",1,2,1,2
"43896",1,1,2,2
"43897",2,6,1,2
"43898",1,1,2,3
"43899",2,6,2,5
"43900",1,1,2,3
"43901",1,1,2,6
"43902",1,1,1,4
"43903",1,NA,2,2
"43904",1,2,1,1
"43905",1,6,1,5
"43906",1,1,2,5
"43907",1,6,2,3
"43908",1,1,1,3
"43909",1,5,1,5
"43910",1,1,1,3
"43911",1,1,2,5
"43912",1,6,2,2
"43913",1,6,2,5
"43914",1,1,4,1
"43915",1,2,1,2
"43916",1,6,1,3
"43917",1,1,1,5
"43918",2,6,1,1
"43919",1,2,2,4
"43920",1,1,2,5
"43921",1,1,2,6
"43922",1,1,2,1
"43923",1,1,1,5
"43924",1,NA,2,1
"43925",1,1,2,5
"43926",1,1,1,5
"43927",1,1,1,6
"43928",1,1,1,3
"43929",1,3,2,2
"43930",1,6,2,1
"43931",1,6,1,5
"43932",2,6,2,2
"43933",1,6,2,3
"43934",1,1,2,2
"43935",1,1,2,5
"43936",1,1,2,5
"43937",1,1,2,6
"43938",2,2,1,1
"43939",1,1,1,5
"43940",1,2,1,4
"43941",1,2,2,3
"43942",2,6,2,2
"43943",1,2,1,2
"43944",2,1,1,2
"43945",1,2,1,2
"43946",2,6,2,6
"43947",1,6,1,1
"43948",1,2,1,3
"43949",1,6,1,2
"43950",1,6,1,3
"43951",1,2,2,2
"43952",1,6,1,1
"43953",1,2,2,1
"43954",1,1,1,3
"43955",1,5,1,5
"43956",2,6,2,2
"43957",1,2,1,3
"43958",1,1,2,5
"43959",2,6,1,2
"43960",1,1,2,5
"43961",2,4,2,2
"43962",1,1,3,2
"43963",2,6,1,3
"43964",2,6,1,1
"43965",1,2,1,2
"43966",1,2,2,2
"43967",1,1,2,1
"43968",2,1,1,1
"43969",1,1,1,3
"43970",1,6,1,2
"43971",1,1,1,4
"43972",2,6,2,5
"43973",1,1,1,4
"43974",2,6,2,2
"43975",2,1,2,2
"43976",2,6,1,5
"43977",1,2,1,1
"43978",1,1,2,2
"43979",1,1,1,2
"43980",1,6,2,2
"43981",1,2,2,3
"43982",1,1,2,4
"43983",1,6,2,2
"43984",3,6,2,3
"43985",1,6,2,1
"43986",1,1,1,3
"43987",1,2,1,4
"43988",1,1,1,3
"43989",1,6,2,2
"43990",1,2,1,2
"43991",1,1,3,2
"43992",1,1,2,4
"43993",1,2,1,5
"43994",1,1,1,3
"43995",1,2,1,3
"43996",1,2,1,5
"43997",1,1,2,1
"43998",1,2,1,2
"43999",1,2,1,2
"44000",1,1,2,2
"44001",1,1,2,2
"44002",1,1,2,3
"44003",2,6,1,2
"44004",1,1,1,5
"44005",1,6,2,2
"44006",1,1,1,2
"44007",1,1,1,2
"44008",1,1,2,1
"44009",2,6,2,2
"44010",2,6,2,1
"44011",1,2,1,3
"44012",1,1,2,1
"44013",1,2,1,2
"44014",1,1,2,6
"44015",1,1,1,2
"44016",1,1,2,2
"44017",1,1,2,3
"44018",2,6,2,2
"44019",1,1,1,1
"44020",1,2,1,2
"44021",1,1,1,2
"44022",1,2,1,2
"44023",2,6,1,1
"44024",1,2,1,4
"44025",1,6,2,5
"44026",1,2,1,4
"44027",1,2,1,2
"44028",1,6,1,2
"44029",1,1,2,6
"44030",1,1,1,2
"44031",1,6,1,2
"44032",2,6,2,1
"44033",1,6,2,2
"44034",1,1,1,4
"44035",1,1,1,5
"44036",1,1,2,4
"44037",2,6,1,1
"44038",1,6,2,3
"44039",1,2,2,2
"44040",1,2,2,3
"44041",1,1,1,3
"44042",1,1,2,3
"44043",1,1,1,2
"44044",1,1,2,4
"44045",1,2,2,3
"44046",1,1,1,5
"44047",1,6,1,2
"44048",1,1,1,4
"44049",3,6,1,4
"44050",1,1,2,3
"44051",1,1,2,3
"44052",1,6,2,2
"44053",1,2,1,3
"44054",1,2,2,2
"44055",1,3,1,4
"44056",2,6,2,1
"44057",1,2,2,5
"44058",2,6,2,2
"44059",1,1,1,3
"44060",2,6,1,2
"44061",1,2,1,6
"44062",2,6,2,1
"44063",1,2,2,1
"44064",1,1,3,5
"44065",2,6,1,1
"44066",1,2,1,2
"44067",1,1,2,6
"44068",1,1,2,1
"44069",1,1,1,2
"44070",1,1,2,3
"44071",1,2,2,4
"44072",1,2,2,1
"44073",1,3,1,2
"44074",1,2,1,2
"44075",1,1,2,2
"44076",1,1,2,3
"44077",1,2,1,1
"44078",3,2,2,2
"44079",1,1,1,2
"44080",2,NA,2,2
"44081",2,6,2,4
"44082",1,1,2,3
"44083",1,1,1,2
"44084",1,2,2,2
"44085",1,1,1,3
"44086",1,6,1,2
"44087",1,2,1,4
"44088",1,1,1,3
"44089",1,1,2,6
"44090",1,1,2,2
"44091",2,6,2,2
"44092",2,6,2,2
"44093",2,NA,1,2
"44094",1,6,2,1
"44095",1,6,1,2
"44096",1,1,1,2
"44097",1,2,1,3
"44098",3,6,1,3
"44099",1,1,1,2
"44100",1,2,1,4
"44101",1,1,2,2
"44102",1,1,2,3
"44103",1,NA,2,3
"44104",1,1,2,5
"44105",1,1,2,4
"44106",1,NA,2,3
"44107",1,1,1,3
"44108",1,1,2,2
"44109",1,3,1,4
"44110",1,2,1,3
"44111",1,1,2,5
"44112",1,1,1,2
"44113",1,2,1,3
"44114",1,1,1,3
"44115",1,1,2,3
"44116",1,6,2,2
"44117",1,2,1,2
"44118",1,6,1,3
"44119",1,2,2,5
"44120",2,6,1,3
"44121",1,1,1,2
"44122",1,1,2,3
"44123",2,6,2,2
"44124",1,6,2,3
"44125",1,1,1,2
"44126",2,6,1,2
"44127",1,2,1,3
"44128",1,2,1,3
"44129",2,6,1,3
"44130",1,2,1,3
"44131",1,1,1,2
"44132",1,3,2,3
"44133",1,6,1,2
"44134",1,6,1,3
"44135",1,2,1,3
"44136",2,5,1,2
"44137",1,1,2,2
"44138",1,1,1,3
"44139",1,1,2,5
"44140",1,2,1,5
"44141",2,6,2,4
"44142",1,2,1,3
"44143",2,6,2,1
"44144",3,6,1,2
"44145",1,1,1,2
"44146",2,6,1,2
"44147",1,2,2,2
"44148",1,2,1,4
"44149",2,6,1,1
"44150",1,2,1,2
"44151",1,1,1,3
"44152",1,2,1,3
"44153",1,1,2,2
"44154",1,1,1,3
"44155",2,NA,1,3
"44156",1,NA,2,3
"44157",1,1,1,3
"44158",2,1,1,2
"44159",2,6,2,1
"44160",1,6,2,2
"44161",2,2,1,2
"44162",1,6,1,4
"44163",1,6,1,1
"44164",2,6,2,2
"44165",1,2,2,2
"44166",1,1,2,4
"44167",1,2,1,3
"44168",1,6,2,2
"44169",1,2,2,3
"44170",1,2,2,2
"44171",1,2,1,2
"44172",2,6,2,2
"44173",1,6,2,3
"44174",2,6,2,2
"44175",1,1,1,4
"44176",1,1,1,3
"44177",2,6,2,1
"44178",1,1,1,2
"44179",2,6,1,2
"44180",1,1,1,2
"44181",1,2,1,2
"44182",1,1,2,4
"44183",1,6,2,1
"44184",1,2,1,2
"44185",2,6,1,4
"44186",1,2,1,3
"44187",2,6,1,2
"44188",1,1,1,2
"44189",1,2,1,2
"44190",1,2,2,2
"44191",1,2,2,2
"44192",1,1,2,2
"44193",1,1,2,4
"44194",1,1,2,3
"44195",1,1,2,5
"44196",1,1,1,2
"44197",2,6,4,1
"44198",2,6,2,2
"44199",1,5,2,3
"44200",1,2,1,3
"44201",1,1,1,2
"44202",2,6,1,2
"44203",1,1,1,3
"44204",2,6,2,2
"44205",1,6,2,2
"44206",1,1,2,2
"44207",1,1,1,3
"44208",1,1,2,1
"44209",2,6,2,1
"44210",1,6,1,6
"44211",1,1,2,3
"44212",1,6,1,2
"44213",2,6,2,1
"44214",1,1,2,2
"44215",2,6,1,3
"44216",1,1,2,4
"44217",1,1,1,5
"44218",1,1,2,2
"44219",1,1,2,3
"44220",1,1,1,3
"44221",1,2,1,2
"44222",1,3,2,4
"44223",1,2,1,3
"44224",1,2,1,2
"44225",1,1,1,2
"44226",1,2,1,2
"44227",2,6,1,2
"44228",1,2,2,3
"44229",1,2,1,2
"44230",1,1,1,2
"44231",1,6,1,3
"44232",2,6,1,5
"44233",1,1,1,2
"44234",1,6,1,1
"44235",1,2,1,2
"44236",1,2,1,2
"44237",2,6,2,1
"44238",2,6,2,1
"44239",1,2,2,1
"44240",1,2,1,2
"44241",1,2,1,2
"44242",2,6,1,2
"44243",1,2,2,4
"44244",1,2,1,1
"44245",2,6,2,3
"44246",1,1,2,1
"44247",1,1,1,5
"44248",1,1,1,6
"44249",1,1,2,3
"44250",1,1,2,3
"44251",1,1,2,4
"44252",1,1,2,4
"44253",2,6,2,2
"44254",1,5,1,3
"44255",1,1,2,3
"44256",3,6,2,2
"44257",1,1,2,5
"44258",1,6,2,2
"44259",2,6,2,2
"44260",1,1,2,2
"44261",1,2,2,3
"44262",1,1,2,1
"44263",1,2,1,6
"44264",2,1,2,3
"44265",1,1,2,4
"44266",3,6,1,5
"44267",1,6,2,5
"44268",3,5,2,2
"44269",2,1,1,5
"44270",1,6,2,6
"44271",2,1,1,3
"44272",1,6,1,3
"44273",1,4,2,3
"44274",1,2,1,2
"44275",1,1,1,3
"44276",1,2,1,2
"44277",2,6,2,2
"44278",1,6,1,3
"44279",1,1,2,5
"44280",1,1,1,4
"44281",2,6,2,3
"44282",2,6,1,2
"44283",2,6,2,1
"44284",1,2,2,4
"44285",1,1,2,3
"44286",1,2,2,2
"44287",1,2,1,3
"44288",1,1,1,3
"44289",1,1,2,2
"44290",1,1,1,3
"44291",1,1,1,1
"44292",1,2,1,3
"44293",2,2,2,1
"44294",1,1,1,3
"44295",1,2,2,2
"44296",1,6,2,2
"44297",1,2,2,4
"44298",1,2,2,6
"44299",1,NA,1,3
"44300",1,6,2,2
"44301",1,NA,1,2
"44302",2,6,2,2
"44303",1,6,1,3
"44304",1,NA,2,3
"44305",1,1,1,6
"44306",1,2,2,5
"44307",3,6,2,2
"44308",1,3,1,1
"44309",1,3,2,5
"44310",1,2,1,4
"44311",3,NA,2,1
"44312",1,1,1,5
"44313",1,2,2,2
"44314",1,2,2,1
"44315",1,1,1,5
"44316",1,NA,2,3
"44317",1,2,2,3
"44318",2,6,2,2
"44319",2,6,1,3
"44320",1,2,1,4
"44321",1,2,1,4
"44322",1,1,2,2
"44323",1,1,2,3
"44324",1,NA,2,3
"44325",1,6,1,2
"44326",1,1,2,2
"44327",2,1,1,3
"44328",1,2,1,5
"44329",2,6,1,2
"44330",2,2,1,4
"44331",1,1,1,2
"44332",1,2,1,4
"44333",2,1,2,3
"44334",1,1,2,3
"44335",1,1,2,2
"44336",1,1,2,4
"44337",2,6,1,2
"44338",1,2,1,2
"44339",1,1,2,2
"44340",1,2,1,4
"44341",1,NA,2,3
"44342",2,6,1,2
"44343",1,1,2,3
"44344",1,3,2,3
"44345",2,6,2,3
"44346",1,2,1,3
"44347",2,1,1,2
"44348",1,1,2,2
"44349",1,2,2,2
"44350",1,1,1,3
"44351",1,6,2,3
"44352",2,6,2,5
"44353",2,6,2,1
"44354",3,1,2,2
"44355",2,6,2,2
"44356",3,6,1,4
"44357",1,1,2,5
"44358",2,6,2,2
"44359",1,1,1,3
"44360",1,2,1,2
"44361",2,6,2,3
"44362",1,1,2,1
"44363",1,3,2,6
"44364",1,1,1,2
"44365",1,2,1,2
"44366",1,2,1,3
"44367",1,1,2,5
"44368",1,4,1,3
"44369",2,6,1,2
"44370",2,6,2,2
"44371",1,2,1,3
"44372",1,2,1,3
"44373",1,6,2,2
"44374",1,2,2,3
"44375",1,1,1,1
"44376",1,1,1,2
"44377",1,1,1,5
"44378",1,2,1,6
"44379",1,1,2,5
"44380",2,6,1,1
"44381",1,1,2,2
"44382",1,2,1,2
"44383",1,3,1,2
"44384",1,2,1,2
"44385",1,1,2,2
"44386",1,1,1,3
"44387",1,6,1,2
"44388",1,1,2,2
"44389",1,1,2,3
"44390",1,1,1,2
"44391",1,6,1,3
"44392",1,2,2,2
"44393",1,1,1,2
"44394",1,1,1,1
"44395",2,2,1,2
"44396",1,6,2,2
"44397",1,2,1,2
"44398",1,1,1,3
"44399",1,2,2,5
"44400",1,1,2,4
"44401",2,6,1,2
"44402",1,1,1,6
"44403",1,2,2,3
"44404",1,6,1,2
"44405",1,1,1,4
"44406",1,2,2,5
"44407",1,2,1,2
"44408",3,6,1,2
"44409",2,NA,3,2
"44410",1,1,1,3
"44411",1,6,1,5
"44412",1,1,1,2
"44413",1,6,1,3
"44414",1,1,2,5
"44415",1,1,1,3
"44416",1,2,1,2
"44417",2,6,1,4
"44418",1,2,1,1
"44419",2,6,1,2
"44420",2,6,1,3
"44421",2,6,1,3
"44422",1,1,1,2
"44423",2,6,2,3
"44424",2,6,1,2
"44425",1,2,2,2
"44426",1,2,2,3
"44427",1,1,1,3
"44428",1,1,2,2
"44429",1,5,1,4
"44430",1,1,2,2
"44431",1,6,2,2
"44432",1,2,1,3
"44433",1,2,1,3
"44434",2,6,2,2
"44435",1,1,2,3
"44436",1,1,2,2
"44437",1,6,1,2
"44438",1,NA,2,1
"44439",2,2,2,1
"44440",1,2,1,2
"44441",1,1,1,2
"44442",2,2,2,2
"44443",1,2,2,5
"44444",1,6,2,1
"44445",1,6,2,2
"44446",1,1,2,2
"44447",2,6,2,2
"44448",1,1,2,2
"44449",2,6,1,2
"44450",1,1,1,2
"44451",1,2,1,5
"44452",1,1,2,4
"44453",1,NA,1,3
"44454",1,1,1,3
"44455",1,6,2,3
"44456",1,1,2,2
"44457",1,6,2,1
"44458",1,2,1,2
"44459",1,6,2,3
"44460",1,2,1,2
"44461",1,1,2,2
"44462",2,6,1,3
"44463",1,2,2,5
"44464",1,1,1,5
"44465",2,NA,2,2
"44466",1,2,1,5
"44467",1,2,2,2
"44468",1,2,2,2
"44469",1,2,2,2
"44470",1,3,1,2
"44471",2,6,1,2
"44472",1,6,2,1
"44473",1,2,1,2
"44474",3,1,1,3
"44475",1,6,2,2
"44476",2,NA,2,3
"44477",1,1,2,3
"44478",1,2,1,3
"44479",1,6,1,2
"44480",1,2,1,5
"44481",1,1,2,5
"44482",1,2,2,2
"44483",1,6,2,6
"44484",1,2,1,2
"44485",1,2,1,4
"44486",1,2,1,2
"44487",1,2,1,2
"44488",1,2,1,3
"44489",2,6,1,1
"44490",1,2,2,2
"44491",1,5,1,3
"44492",2,2,1,1
"44493",1,1,2,5
"44494",1,2,1,3
"44495",1,1,1,2
"44496",1,1,2,3
"44497",2,6,2,2
"44498",1,1,1,2
"44499",1,1,2,3
"44500",1,2,2,2
"44501",1,1,2,2
"44502",1,1,1,2
"44503",1,1,1,3
"44504",1,4,2,4
"44505",1,1,1,3
"44506",1,6,1,4
"44507",1,2,1,2
"44508",1,6,2,1
"44509",1,2,1,2
"44510",2,6,2,4
"44511",1,1,1,5
"44512",2,6,2,1
"44513",1,1,1,2
"44514",1,6,2,3
"44515",1,NA,2,2
"44516",1,NA,2,3
"44517",1,1,2,5
"44518",1,2,1,3
"44519",1,1,2,3
"44520",1,1,1,2
"44521",1,1,1,2
"44522",1,1,1,1
"44523",2,6,2,3
"44524",1,3,2,3
"44525",2,6,1,1
"44526",1,NA,1,1
"44527",2,6,2,4
"44528",1,6,1,1
"44529",1,NA,2,3
"44530",1,6,2,4
"44531",1,2,2,2
"44532",1,2,2,2
"44533",1,NA,1,3
"44534",1,2,1,4
"44535",1,2,2,1
"44536",1,2,1,1
"44537",1,2,2,3
"44538",2,6,2,2
"44539",1,1,1,3
"44540",2,6,2,1
"44541",2,6,1,2
"44542",3,6,2,1
"44543",1,6,1,2
"44544",1,1,2,2
"44545",1,2,2,3
"44546",1,1,1,4
"44547",1,1,2,2
"44548",1,6,1,2
"44549",1,6,2,2
"44550",3,1,1,5
"44551",1,1,2,3
"44552",1,NA,1,3
"44553",1,2,1,3
"44554",1,6,2,2
"44555",1,6,2,1
"44556",1,1,2,4
"44557",1,1,2,5
"44558",1,1,2,4
"44559",1,2,1,3
"44560",1,2,1,3
"44561",1,1,1,2
"44562",2,6,2,2
"44563",1,6,1,4
"44564",1,2,2,3
"44565",1,6,1,2
"44566",1,1,2,3
"44567",1,6,2,3
"44568",2,2,1,2
"44569",1,1,2,3
"44570",1,1,1,4
"44571",1,2,1,2
"44572",1,6,1,3
"44573",2,6,2,2
"44574",1,1,1,2
"44575",1,2,1,3
"44576",1,1,1,3
"44577",1,1,1,2
"44578",1,1,2,1
"44579",2,6,1,1
"44580",1,6,2,1
"44581",1,2,1,2
"44582",1,6,1,2
"44583",1,NA,1,3
"44584",1,1,1,4
"44585",2,6,1,2
"44586",1,1,2,3
"44587",1,2,1,3
"44588",1,2,1,1
"44589",1,6,1,2
"44590",1,1,2,5
"44591",2,6,1,2
"44592",1,1,1,3
"44593",1,1,1,4
"44594",2,1,1,3
"44595",1,6,2,3
"44596",2,6,1,3
"44597",1,2,1,5
"44598",1,1,1,2
"44599",3,6,1,3
"44600",1,1,1,2
"44601",1,1,1,4
"44602",1,1,2,2
"44603",1,6,1,3
"44604",1,2,1,3
"44605",1,1,2,5
"44606",1,2,1,2
"44607",1,3,1,4
"44608",2,6,2,2
"44609",1,1,2,6
"44610",1,1,1,6
"44611",1,2,1,4
"44612",1,NA,2,2
"44613",1,6,2,1
"44614",1,1,2,5
"44615",1,NA,1,3
"44616",1,1,2,5
"44617",1,2,1,3
"44618",1,2,2,2
"44619",1,2,2,2
"44620",1,1,1,3
"44621",1,2,1,1
"44622",1,1,2,3
"44623",2,6,2,3
"44624",1,2,1,2
"44625",1,2,1,1
"44626",2,NA,2,3
"44627",1,1,2,5
"44628",2,6,1,1
"44629",1,3,1,3
"44630",2,6,2,1
"44631",2,6,1,5
"44632",2,6,1,3
"44633",1,2,2,3
"44634",1,1,1,2
"44635",1,1,2,2
"44636",2,6,1,2
"44637",1,1,1,4
"44638",1,2,2,2
"44639",1,1,2,5
"44640",1,2,1,3
"44641",1,1,1,4
"44642",1,1,1,5
"44643",1,1,2,2
"44644",2,6,2,2
"44645",1,1,2,3
"44646",1,2,1,3
"44647",3,6,1,2
"44648",1,1,2,3
"44649",1,1,2,3
"44650",2,6,1,2
"44651",1,1,1,5
"44652",2,6,2,5
"44653",1,NA,2,3
"44654",2,6,2,1
"44655",1,1,2,2
"44656",1,2,1,3
"44657",1,4,1,4
"44658",1,3,1,4
"44659",1,1,1,3
"44660",1,2,1,3
"44661",2,1,1,3
"44662",1,2,2,6
"44663",1,1,1,3
"44664",1,2,2,3
"44665",1,1,2,5
"44666",1,2,2,2
"44667",1,1,2,1
"44668",1,1,1,4
"44669",1,1,1,3
"44670",1,NA,2,3
"44671",1,3,3,5
"44672",1,1,1,2
"44673",1,NA,1,2
"44674",1,2,2,1
"44675",2,6,1,2
"44676",1,1,1,4
"44677",1,1,2,4
"44678",1,1,1,3
"44679",1,2,1,2
"44680",1,2,1,3
"44681",1,2,2,1
"44682",2,6,1,2
"44683",1,6,1,3
"44684",2,6,1,2
"44685",2,6,2,3
"44686",1,1,1,4
"44687",1,2,2,2
"44688",2,NA,1,2
"44689",2,6,1,2
"44690",1,2,1,3
"44691",1,2,2,5
"44692",1,2,1,3
"44693",1,2,1,5
"44694",1,1,2,2
"44695",2,2,1,2
"44696",1,2,2,1
"44697",1,1,2,5
"44698",2,1,2,1
"44699",2,6,1,1
"44700",2,6,2,2
"44701",1,2,1,2
"44702",1,2,2,1
"44703",1,2,1,2
"44704",1,3,1,2
"44705",3,6,1,2
"44706",1,6,2,4
"44707",2,6,1,3
"44708",2,6,2,1
"44709",1,1,1,3
"44710",2,6,1,2
"44711",1,1,2,2
"44712",2,6,1,2
"44713",1,1,1,2
"44714",2,NA,2,3
"44715",1,2,1,2
"44716",1,1,2,4
"44717",1,1,2,5
"44718",1,1,1,3
"44719",1,1,2,4
"44720",1,1,2,2
"44721",1,2,2,2
"44722",1,1,2,3
"44723",1,3,1,2
"44724",3,2,1,2
"44725",1,1,1,3
"44726",1,1,2,5
"44727",1,1,1,3
"44728",1,6,2,1
"44729",1,6,1,2
"44730",1,1,1,4
"44731",1,1,2,1
"44732",2,1,2,5
"44733",1,1,2,3
"44734",1,2,2,2
"44735",1,2,1,3
"44736",1,1,1,3
"44737",1,1,2,5
"44738",2,6,2,3
"44739",1,1,1,2
"44740",1,2,2,2
"44741",1,1,2,4
"44742",1,NA,1,2
"44743",1,6,1,3
"44744",1,6,1,2
"44745",2,6,1,3
"44746",1,1,1,3
"44747",1,1,2,4
"44748",1,1,2,1
"44749",1,1,1,2
"44750",3,6,1,3
"44751",1,2,2,2
"44752",2,NA,1,2
"44753",1,1,2,5
"44754",1,2,2,4
"44755",1,6,1,2
"44756",1,1,1,2
"44757",1,1,1,3
"44758",1,1,2,3
"44759",1,2,2,5
"44760",3,6,1,2
"44761",1,1,2,3
"44762",1,2,1,3
"44763",2,6,1,3
"44764",1,1,1,3
"44765",1,6,1,3
"44766",2,6,2,3
"44767",1,2,2,3
"44768",1,2,1,2
"44769",1,2,2,4
"44770",1,2,2,6
"44771",1,2,2,2
"44772",1,2,2,3
"44773",1,6,2,2
"44774",2,6,2,2
"44775",1,2,2,3
"44776",1,2,2,1
"44777",1,NA,2,3
"44778",2,NA,2,3
"44779",1,1,1,2
"44780",1,1,2,4
"44781",1,1,1,3
"44782",1,2,2,4
"44783",1,1,2,2
"44784",2,6,2,2
"44785",1,2,2,2
"44786",2,6,2,3
"44787",1,1,2,2
"44788",1,2,2,3
"44789",1,6,2,2
"44790",2,6,1,3
"44791",1,1,2,1
"44792",2,6,1,3
"44793",2,6,2,1
"44794",1,1,1,3
"44795",2,NA,2,2
"44796",1,3,2,4
"44797",1,6,2,1
"44798",1,1,1,4
"44799",1,2,1,2
"44800",2,2,1,2
"44801",2,6,2,2
"44802",1,1,1,2
"44803",1,2,1,2
"44804",1,1,2,3
"44805",1,1,2,2
"44806",2,6,2,1
"44807",1,1,1,3
"44808",1,6,1,2
"44809",1,1,2,4
"44810",2,NA,1,2
"44811",1,1,2,2
"44812",1,1,1,2
"44813",2,6,2,2
"44814",1,3,1,3
"44815",1,1,1,2
"44816",1,2,2,1
"44817",3,2,1,2
"44818",2,6,1,2
"44819",1,1,2,6
"44820",2,6,1,3
"44821",2,6,2,2
"44822",1,3,2,2
"44823",1,1,2,5
"44824",2,6,2,2
"44825",2,6,2,3
"44826",2,NA,3,3
"44827",1,1,1,2
"44828",1,1,1,3
"44829",1,1,1,4
"44830",1,2,1,4
"44831",1,1,2,6
"44832",1,1,2,1
"44833",1,1,2,3
"44834",2,6,2,2
"44835",1,6,1,2
"44836",1,2,1,3
"44837",1,6,2,2
"44838",1,1,1,2
"44839",1,6,2,2
"44840",1,2,2,4
"44841",1,1,2,1
"44842",1,1,1,3
"44843",1,1,1,2
"44844",1,3,2,6
"44845",1,2,1,3
"44846",1,6,1,2
"44847",1,NA,1,4
"44848",1,6,1,3
"44849",1,2,1,3
"44850",1,6,2,3
"44851",1,2,1,2
"44852",2,6,1,2
"44853",1,2,2,2
"44854",3,2,2,2
"44855",1,2,1,2
"44856",2,6,2,5
"44857",1,1,2,2
"44858",2,2,1,3
"44859",1,1,2,3
"44860",1,2,1,2
"44861",1,2,1,3
"44862",1,2,2,5
"44863",1,6,2,2
"44864",1,1,2,1
"44865",1,1,2,5
"44866",1,2,1,2
"44867",2,6,2,2
"44868",1,2,1,2
"44869",1,2,1,2
"44870",2,6,1,3
"44871",1,6,2,2
"44872",1,1,1,2
"44873",1,6,1,3
"44874",1,1,1,2
"44875",3,6,2,2
"44876",1,2,1,3
"44877",2,NA,2,1
"44878",1,2,2,5
"44879",2,NA,2,2
"44880",1,1,1,4
"44881",3,6,1,3
"44882",1,1,2,6
"44883",1,2,1,2
"44884",1,6,1,2
"44885",1,1,1,2
"44886",1,6,2,2
"44887",1,1,2,6
"44888",1,6,2,2
"44889",1,1,1,4
"44890",2,6,1,2
"44891",2,6,2,1
"44892",1,1,2,3
"44893",1,2,2,5
"44894",1,6,1,4
"44895",1,1,2,3
"44896",1,2,1,2
"44897",2,2,1,2
"44898",1,6,2,2
